measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Bhutan,Male,All Ages,Self-harm,Rate,2000,7.7680504387800005,10.3622553065,5.83296055027
Deaths,Durango,Male,All Ages,Self-harm,Rate,2001,6.23310752562,7.86243633108,4.912319510050001
Deaths,Guanajuato,Male,All Ages,Self-harm,Rate,2001,6.62369092744,7.90854533242,4.19453108701
Deaths,California,Male,All Ages,Self-harm,Rate,2000,16.2846750277,22.4653295779,14.2234150277
Deaths,Yamanashi,Male,All Ages,Self-harm,Rate,2003,39.7053397866,44.3984831322,29.551929541
Deaths,United Arab Emirates,Male,All Ages,Self-harm,Rate,2001,5.787895363890001,8.22228541684,4.0670427793599995
Deaths,Belgium,Male,All Ages,Self-harm,Rate,2000,34.7636990422,42.1083486201,30.9855431535
Deaths,Slovakia,Male,All Ages,Self-harm,Rate,2001,25.406528539799996,28.445891094100002,20.1108974066
Deaths,Guinea-Bissau,Male,All Ages,Self-harm,Rate,2002,8.6655977782,12.6518955879,6.139157765719999
Deaths,New Zealand,Male,All Ages,Self-harm,Rate,2000,20.904616338700002,22.879819518,16.0306101276
Deaths,Portugal,Male,All Ages,Self-harm,Rate,2001,21.8120493013,28.5162023432,19.2745222826
Deaths,America,Male,All Ages,Self-harm,Rate,2000,14.5678754994,17.218006632399998,12.192133927899999
Deaths,South Asia,Male,All Ages,Self-harm,Rate,2000,16.593776558600002,18.8016799111,11.5552074872
Deaths,Fukuoka,Male,All Ages,Self-harm,Rate,2001,40.7289152422,44.5409094262,28.400990962399998
Deaths,Middle SDI,Male,All Ages,Self-harm,Rate,2001,15.1102700712,16.0649680731,11.7860712947
Deaths,Hokkaidō,Male,All Ages,Self-harm,Rate,2000,39.627622580200004,43.2147984131,29.6490470684
Deaths,High-income,Male,All Ages,Self-harm,Rate,2001,23.4020145451,27.4893163612,20.3601086312
Deaths,Australasia,Male,All Ages,Self-harm,Rate,2001,20.658071575,22.6183023954,16.6356405483
Deaths,Morelos,Male,All Ages,Self-harm,Rate,2001,5.6565391984,8.264874945959999,4.65534981084
Deaths,Barbados,Male,All Ages,Self-harm,Rate,2001,8.37191810201,9.86135129227,6.21852907016
Deaths,Palestine,Male,All Ages,Self-harm,Rate,2002,3.6507169491799996,4.94916082386,3.0852129587
Deaths,Veracruz de Ignacio de la Llave,Male,All Ages,Self-harm,Rate,2003,8.81718997395,10.5412664537,5.074866543080001
Deaths,Wakayama,Male,All Ages,Self-harm,Rate,2001,41.9331601697,46.868455109,30.4990525084
Deaths,Kansas,Male,All Ages,Self-harm,Rate,2001,21.9376150111,25.166364066299998,17.7656580135
Deaths,Africa,Male,All Ages,Self-harm,Rate,2001,8.41396082805,9.74282968434,7.36279596026
Deaths,Finland,Male,All Ages,Self-harm,Rate,2000,39.419557894499995,47.2140399271,34.533273663500005
Deaths,Afghanistan,Male,All Ages,Self-harm,Rate,2001,10.5376321083,19.4379452207,7.8821880983999995
Deaths,Chiapas,Male,All Ages,Self-harm,Rate,2000,6.429008432130001,8.08907805282,4.97067749769
Deaths,Antigua and Barbuda,Male,All Ages,Self-harm,Rate,2002,3.68172754221,4.46908770212,2.69386465573
Deaths,Colima,Male,All Ages,Self-harm,Rate,2002,8.44809032326,10.204653413700001,5.19018476014
Deaths,America,Male,All Ages,Self-harm,Rate,2001,14.6264796684,17.1870964882,12.222222728299998
Deaths,Iceland,Male,All Ages,Self-harm,Rate,2002,18.9848628187,25.327075856,16.8349562852
Deaths,Moldova,Male,All Ages,Self-harm,Rate,2001,33.2033629139,39.124145458099996,25.4099114554
Deaths,Washington,Male,All Ages,Self-harm,Rate,2000,21.9783877572,24.6657251134,16.5715314845
Deaths,Italy,Male,All Ages,Self-harm,Rate,2000,13.696847694699999,18.1763851238,12.287875264499998
Deaths,Alabama,Male,All Ages,Self-harm,Rate,2002,24.296653656500002,32.258408535099996,20.7858493709
Deaths,Burkina Faso,Male,All Ages,Self-harm,Rate,2000,8.43437377944,10.6801585844,6.957151841609999
Deaths,Stockholm,Male,All Ages,Self-harm,Rate,2001,20.4227530149,24.169246206100002,17.4169171838
Deaths,Toyama,Male,All Ages,Self-harm,Rate,2001,39.8327202541,43.6909936189,28.562558200199998
Deaths,South Africa,Male,All Ages,Self-harm,Rate,2000,28.8390763599,34.2008835988,20.3363505229
Deaths,Bangladesh,Male,All Ages,Self-harm,Rate,2001,9.53277967509,11.344945642399999,7.79991180601
Deaths,Akita,Male,All Ages,Self-harm,Rate,2001,55.975461355499995,62.725238760900005,34.3502158031
Deaths,Netherlands,Male,All Ages,Self-harm,Rate,2001,16.7971763719,22.2745655008,14.7633066077
Deaths,Tottori,Male,All Ages,Self-harm,Rate,2001,38.7058229276,43.8737206636,30.215745124900003
Deaths,Pennsylvania,Male,All Ages,Self-harm,Rate,2000,21.660237503,27.087031755100003,18.963326166399998
Deaths,Papua New Guinea,Male,All Ages,Self-harm,Rate,2002,19.424234455,30.8822051582,11.4481701792
Deaths,Eritrea,Male,All Ages,Self-harm,Rate,2001,8.74625129407,11.4632778906,6.20380005882
Deaths,Australasia,Male,All Ages,Self-harm,Rate,2003,19.5130088586,22.0690971728,16.0211325117
Deaths,Kuwait,Male,All Ages,Self-harm,Rate,2001,4.02351018465,5.11753044358,2.77040160123
Deaths,Bermuda,Male,All Ages,Self-harm,Rate,2002,7.01360812087,9.38288848463,5.49627650659
Deaths,Cyprus,Male,All Ages,Self-harm,Rate,2002,9.44962919754,12.6029610111,8.10488853865
Deaths,World Bank High Income,Male,All Ages,Self-harm,Rate,2000,23.7326486179,27.7369001319,20.639128285600002
Deaths,Mali,Male,All Ages,Self-harm,Rate,2001,4.01625927038,7.6442658666200005,2.3857686400099998
Deaths,Low-middle SDI,Male,All Ages,Self-harm,Rate,2001,13.329178598299999,14.933512237799999,9.63909432332
Deaths,Commonwealth High Income,Male,All Ages,Self-harm,Rate,2001,17.488265233899998,19.1535404273,13.710572788699999
Deaths,Italy,Male,All Ages,Self-harm,Rate,2002,13.187452952800001,17.8180861162,11.8147594147
Deaths,Coahuila,Male,All Ages,Self-harm,Rate,2002,8.46325368027,10.3120034576,5.225184817490001
Deaths,Veracruz de Ignacio de la Llave,Male,All Ages,Self-harm,Rate,2001,8.433910895839999,10.0523847011,4.890188358560001
Deaths,Israel,Male,All Ages,Self-harm,Rate,2002,14.940620996299998,18.6223453928,12.4792145024
Deaths,Georgia,Male,All Ages,Self-harm,Rate,2000,20.3408155521,27.068373460100002,17.8557245795
Deaths,Paraguay,Male,All Ages,Self-harm,Rate,2002,6.4272343670200005,7.50433938381,4.2788214813400005
Deaths,Campeche,Male,All Ages,Self-harm,Rate,2002,12.299680996400001,15.4201294356,4.81094020417
Deaths,Chad,Male,All Ages,Self-harm,Rate,2002,5.3277978694299994,8.404593263939999,3.5471072177
Deaths,The Bahamas,Male,All Ages,Self-harm,Rate,2002,4.39330810477,5.314103645,3.1864782394500004
Deaths,Puerto Rico,Male,All Ages,Self-harm,Rate,2000,16.4728323151,21.1528957817,13.5092097996
Deaths,Bahrain,Male,All Ages,Self-harm,Rate,2002,12.8916758129,15.955211266300001,10.0850051587
Deaths,Uganda,Male,All Ages,Self-harm,Rate,2001,8.58508096069,10.9349436395,6.1369792071300004
Deaths,Gunma,Male,All Ages,Self-harm,Rate,2001,35.754983306,38.9718183412,27.464826229599996
Deaths,Malaysia,Male,All Ages,Self-harm,Rate,2002,10.5757647436,13.5580138773,9.31210897483
Deaths,Commonwealth,Male,All Ages,Self-harm,Rate,2002,15.717376215700002,17.2919009121,11.7896047931
Deaths,Low SDI,Male,All Ages,Self-harm,Rate,2001,8.39925640015,10.635103407299999,7.307940166540001
Deaths,Caribbean,Male,All Ages,Self-harm,Rate,2000,14.908946117600001,16.987626092099998,12.714215945600001
Deaths,Sao Tome and Principe,Male,All Ages,Self-harm,Rate,2001,2.08747461364,3.02423189561,1.0651956926600001
Deaths,Greenland,Male,All Ages,Self-harm,Rate,2002,144.08170071199999,165.863536006,126.583319752
Deaths,Nayarit,Male,All Ages,Self-harm,Rate,2001,6.174808104169999,7.94028661217,5.0392913866299995
Deaths,India,Male,All Ages,Self-harm,Rate,2000,19.1908947984,21.8360580342,12.9847045766
Deaths,Hiroshima,Male,All Ages,Self-harm,Rate,2001,35.2733040208,38.805823147599995,28.021573243
Deaths,Congo,Male,All Ages,Self-harm,Rate,2001,9.58731845905,14.450506484699998,6.33320365976
Deaths,Timor-Leste,Male,All Ages,Self-harm,Rate,2001,8.88484665146,12.3472174829,4.77347622023
Deaths,Pennsylvania,Male,All Ages,Self-harm,Rate,2001,21.6538862555,27.077901293400004,18.8410043311
Deaths,Senegal,Male,All Ages,Self-harm,Rate,2001,9.3939283406,11.7065652861,7.807148409320001
Deaths,Kagoshima,Male,All Ages,Self-harm,Rate,1999,40.6717543209,45.2053007959,29.8326665859
Deaths,Eastern Europe,Male,All Ages,Self-harm,Rate,2000,82.6918269203,97.71029682630001,59.837119910300004
Deaths,Georgia,Male,All Ages,Self-harm,Rate,2003,10.4998064543,13.786675042099999,8.54423842166
Deaths,Connecticut,Male,All Ages,Self-harm,Rate,2002,16.1252897701,24.1637291539,13.819771581200001
Deaths,Ohio,Male,All Ages,Self-harm,Rate,2002,20.3871730185,26.054213440399998,18.068501312
Deaths,"Virgin Islands, U.S.",Male,All Ages,Self-harm,Rate,2002,10.7193966084,13.0218009519,8.44559930808
Deaths,Okinawa,Male,All Ages,Self-harm,Rate,2000,40.2466450847,44.2640038744,27.274011836800003
Deaths,Syria,Male,All Ages,Self-harm,Rate,2002,2.9976182437000003,3.8012012925099996,2.51097134922
Deaths,Shizuoka,Male,All Ages,Self-harm,Rate,2003,33.1525681746,37.5463813195,26.821158702899996
Deaths,California,Male,All Ages,Self-harm,Rate,2001,16.4302603837,22.8996085552,14.3735023446
Deaths,Utah,Male,All Ages,Self-harm,Rate,2001,27.7102951728,31.7720294619,15.4620429187
Deaths,East Asia & Pacific - WB,Male,All Ages,Self-harm,Rate,2003,15.1778345065,16.064466287200002,12.270878733799998
Deaths,Swaziland,Male,All Ages,Self-harm,Rate,2003,23.808967602,37.5519904731,14.6531674839
Deaths,Samoa,Male,All Ages,Self-harm,Rate,2003,18.6210348014,23.7756143493,13.303412983100001
Deaths,United Kingdom,Male,All Ages,Self-harm,Rate,2003,14.346098823799998,16.5046481833,11.5653862475
Deaths,Central African Republic,Male,All Ages,Self-harm,Rate,2000,13.8667445763,21.109119516,7.13177669033
Deaths,High-middle SDI,Male,All Ages,Self-harm,Rate,1999,25.9246730773,29.514606802699998,20.9960265045
Deaths,Austria,Male,All Ages,Self-harm,Rate,2002,30.8351594466,42.206088430899996,27.8699037902
Deaths,South Korea,Male,All Ages,Self-harm,Rate,2003,34.6743050707,41.3789448667,27.2396896022
Deaths,Kōchi,Male,All Ages,Self-harm,Rate,2000,42.6729422705,47.2148982741,31.402669222300002
Deaths,North Korea,Male,All Ages,Self-harm,Rate,2001,13.669881540899999,18.0492526911,10.0851796779
Deaths,Senegal,Male,All Ages,Self-harm,Rate,1999,9.20307372366,11.442201964,7.51314664517
Deaths,Northern Mariana Islands,Male,All Ages,Self-harm,Rate,2001,15.5263558465,20.6204303715,10.7056072258
Deaths,Hungary,Male,All Ages,Self-harm,Rate,2002,47.476197841499996,63.243200722500006,41.5782226918
Deaths,Nagasaki,Male,All Ages,Self-harm,Rate,2002,41.921610072,45.8420225254,29.4860320348
Deaths,Kanagawa,Male,All Ages,Self-harm,Rate,2001,30.724454010899997,35.113672772499996,25.047315246999997
Deaths,High SDI,Male,All Ages,Self-harm,Rate,2003,24.9585997568,28.8235629444,21.3771059603
Deaths,Poland,Male,All Ages,Self-harm,Rate,2002,32.5500240442,36.8745883679,20.7394595984
Deaths,Puebla,Male,All Ages,Self-harm,Rate,2002,5.22568937791,7.10369738311,4.24232135967
Deaths,Dominica,Male,All Ages,Self-harm,Rate,2002,6.293540622050001,7.49606691767,4.58471244252
Deaths,South Asia - WB,Male,All Ages,Self-harm,Rate,2003,17.0037649078,18.7994678242,12.2294034812
Deaths,Ehime,Male,All Ages,Self-harm,Rate,2002,39.7472971986,44.3839295337,30.708781364100002
Deaths,Puerto Rico,Male,All Ages,Self-harm,Rate,2002,15.697936702500002,21.3724526781,13.371252875300002
Deaths,Lesotho,Male,All Ages,Self-harm,Rate,2003,24.3558538787,35.630302505799996,15.9942619931
Deaths,Guanajuato,Male,All Ages,Self-harm,Rate,2002,6.752178428870001,8.055543472730001,4.2695141015799996
Deaths,East of England,Male,All Ages,Self-harm,Rate,1999,13.3607079691,15.3718679132,10.7849544374
Deaths,West Virginia,Male,All Ages,Self-harm,Rate,2002,27.9921414246,31.940868718100003,20.8444830619
Deaths,Belize,Male,All Ages,Self-harm,Rate,2003,10.3328261615,12.5454850787,6.7574732405999995
Deaths,Burkina Faso,Male,All Ages,Self-harm,Rate,2003,8.00999487178,10.2286761727,6.594626679779999
Deaths,Mauritania,Male,All Ages,Self-harm,Rate,2002,4.24325841851,9.207409321230001,1.9816624282100002
Deaths,Seychelles,Male,All Ages,Self-harm,Rate,2002,17.6275632788,22.1948542432,15.2289459211
Deaths,Bulgaria,Male,All Ages,Self-harm,Rate,2002,28.278707053399998,34.8858905423,24.2138834446
Deaths,Nara,Male,All Ages,Self-harm,Rate,2000,30.242955436800003,35.2226074003,25.462859264099997
Deaths,France,Male,All Ages,Self-harm,Rate,2000,34.783266594299995,44.8634416118,31.564032313200002
Deaths,Papua New Guinea,Male,All Ages,Self-harm,Rate,2000,19.3507309469,31.040145917999997,11.5137886247
Deaths,Southeast Asia,Male,All Ages,Self-harm,Rate,2003,10.6167275403,12.3895983076,9.61260766445
Deaths,Luxembourg,Male,All Ages,Self-harm,Rate,2002,22.377788005499998,29.8858881341,19.9128302028
Deaths,Sudan,Male,All Ages,Self-harm,Rate,2002,5.78242411944,8.5698040508,3.99596033591
Deaths,America,Male,All Ages,Self-harm,Rate,2002,14.6722730354,17.1766064229,12.2378671328
Deaths,Zimbabwe,Male,All Ages,Self-harm,Rate,2001,20.2081005065,35.4022788805,13.282066559799999
Deaths,Guinea,Male,All Ages,Self-harm,Rate,2001,5.66680694897,9.53952304638,3.76754281222
Deaths,Yamaguchi,Male,All Ages,Self-harm,Rate,2002,42.1253257565,46.265326184399996,30.8086961823
Deaths,Yamagata,Male,All Ages,Self-harm,Rate,2002,41.9684681556,46.2587807081,29.778412057900002
Deaths,Tochigi,Male,All Ages,Self-harm,Rate,2000,35.1610935272,39.6725237024,28.0384923595
Deaths,Caribbean,Male,All Ages,Self-harm,Rate,2002,14.5388785473,16.4842872043,12.5443149052
Deaths,Dominica,Male,All Ages,Self-harm,Rate,2001,6.298371316550001,7.46736968248,4.59744026008
Deaths,Europe & Central Asia - WB,Male,All Ages,Self-harm,Rate,2000,36.7902860014,43.055000525500006,29.7281218411
Deaths,"Central Europe, Eastern Europe, and Central Asia",Male,All Ages,Self-harm,Rate,2001,56.021022217900004,64.2565951422,41.963021796
Deaths,El Salvador,Male,All Ages,Self-harm,Rate,2001,14.1474147984,18.4470934734,12.0883357235
Deaths,Coahuila,Male,All Ages,Self-harm,Rate,2000,8.00108748414,9.7455176786,5.0839705317099995
Deaths,Luxembourg,Male,All Ages,Self-harm,Rate,2003,21.4630765772,29.5390484967,18.9772341149
Deaths,Saudi Arabia,Male,All Ages,Self-harm,Rate,2001,3.50214526923,4.32373634498,2.67857231807
Deaths,Cyprus,Male,All Ages,Self-harm,Rate,2000,9.73456197478,12.8071470804,8.19596805933
Deaths,European Region,Male,All Ages,Self-harm,Rate,2000,36.619885061199994,42.865659093,29.588356809500002
Deaths,Iceland,Male,All Ages,Self-harm,Rate,2000,20.1239649477,26.355021079400004,17.790596697599998
Deaths,Sinaloa,Male,All Ages,Self-harm,Rate,2002,6.22363645168,8.59851075715,5.10057107283
Deaths,Ethiopia,Male,All Ages,Self-harm,Rate,2001,10.342091492,12.4305418428,8.20295649168
Deaths,Luxembourg,Male,All Ages,Self-harm,Rate,2004,21.1250508308,29.543331813299996,18.5176344935
Deaths,Colima,Male,All Ages,Self-harm,Rate,2001,8.27491137593,9.95942013236,5.02217033286
Deaths,Sweden except Stockholm,Male,All Ages,Self-harm,Rate,2002,22.8990047572,25.6620426904,17.0447386891
Deaths,Maryland,Male,All Ages,Self-harm,Rate,2001,27.589882081,31.4621062277,20.0724269274
Deaths,Latin America & Caribbean - WB,Male,All Ages,Self-harm,Rate,2001,11.196241868,12.7908718892,8.91026393121
Deaths,European Union,Male,All Ages,Self-harm,Rate,2002,23.7921510095,28.619610040900003,20.7000497119
Deaths,Panama,Male,All Ages,Self-harm,Rate,2003,10.7560719111,12.901008090000001,7.2324361468600005
Deaths,Jordan,Male,All Ages,Self-harm,Rate,2002,4.59475382882,6.47208202918,3.2952955335499996
Deaths,East Asia,Male,All Ages,Self-harm,Rate,2001,14.9816711852,15.9671071497,11.4435070105
Deaths,Niger,Male,All Ages,Self-harm,Rate,2002,4.40417585164,7.9951056965100005,2.7574931565300003
Deaths,Saga,Male,All Ages,Self-harm,Rate,2000,39.4910958238,44.3168002442,28.426741343799996
Deaths,Cote d'Ivoire,Male,All Ages,Self-harm,Rate,2000,13.683334824400001,16.9174924441,10.972883256900001
Deaths,Bulgaria,Male,All Ages,Self-harm,Rate,2003,27.331017008800004,34.767775607800004,24.0949151455
Deaths,New Mexico,Male,All Ages,Self-harm,Rate,2001,28.4585295998,32.0637533451,19.2012580553
Deaths,Greenland,Male,All Ages,Self-harm,Rate,2001,144.409368924,165.060202692,127.155527322
Deaths,Djibouti,Male,All Ages,Self-harm,Rate,2001,4.68290498233,9.16002684088,2.69252850866
Deaths,Cambodia,Male,All Ages,Self-harm,Rate,2003,8.440693843610001,10.3241907376,6.77794630303
Deaths,Nicaragua,Male,All Ages,Self-harm,Rate,2000,11.763856242700001,13.427688863,7.94337145358
Deaths,Bahrain,Male,All Ages,Self-harm,Rate,2000,12.3101326684,15.1524262621,9.863627060379999
Deaths,Tochigi,Male,All Ages,Self-harm,Rate,2002,36.6868532445,40.2206105715,28.6829248199
Deaths,Congo,Male,All Ages,Self-harm,Rate,2000,10.3955110612,15.772171795499998,6.5900998370399995
Deaths,New Jersey,Male,All Ages,Self-harm,Rate,2003,14.5503323771,24.1911486233,12.2529337753
Deaths,Hawaii,Male,All Ages,Self-harm,Rate,2002,19.2015383978,24.3276204806,15.4960929924
Deaths,Commonwealth Low Income,Male,All Ages,Self-harm,Rate,2002,8.53945111472,9.843338061339999,7.25576026192
Deaths,Bahrain,Male,All Ages,Self-harm,Rate,2001,12.714935461399998,15.8805208244,9.947896487000001
Deaths,Croatia,Male,All Ages,Self-harm,Rate,2002,35.2219541108,42.7237040214,29.965201401599998
Deaths,Virginia,Male,All Ages,Self-harm,Rate,2001,19.8967722659,25.0002261631,17.4301874001
Deaths,Cuba,Male,All Ages,Self-harm,Rate,2002,23.192945059200003,28.774292980000002,19.995362416
Deaths,Western Europe,Male,All Ages,Self-harm,Rate,2001,21.3893668563,27.0476098756,19.6048149018
Deaths,Kentucky,Male,All Ages,Self-harm,Rate,2002,24.4076317957,28.5019730971,19.653167899699998
Deaths,Chad,Male,All Ages,Self-harm,Rate,2001,5.38807474881,8.451933236439999,3.60639252803
Deaths,Swaziland,Male,All Ages,Self-harm,Rate,2000,20.9045597515,33.2242822375,12.457202157400001
Deaths,Ukraine,Male,All Ages,Self-harm,Rate,1999,63.753395407700005,72.8746552162,47.3585438313
Deaths,Liberia,Male,All Ages,Self-harm,Rate,2001,7.038966166339999,9.1720435858,5.13878418596
Deaths,Nordic Region,Male,All Ages,Self-harm,Rate,2000,26.9052056182,31.8018336513,23.625260565999998
Deaths,North East England,Male,All Ages,Self-harm,Rate,2001,14.6780166403,18.1478587655,12.3851893586
Deaths,Louisiana,Male,All Ages,Self-harm,Rate,2000,22.3019832247,31.7689478207,19.2837046235
Deaths,Czech Republic,Male,All Ages,Self-harm,Rate,2001,28.295328269,34.0705324867,24.1396915172
Deaths,Jordan,Male,All Ages,Self-harm,Rate,2000,4.78561081742,6.71083586025,3.37993813184
Deaths,California,Male,All Ages,Self-harm,Rate,2003,16.813478890699997,23.3040681494,14.7996712388
Deaths,Indonesia,Male,All Ages,Self-harm,Rate,2002,5.19605828134,6.13782736587,4.51099436052
Deaths,Madagascar,Male,All Ages,Self-harm,Rate,2002,7.89280229012,9.86681040452,6.1835395569200005
Deaths,The Bahamas,Male,All Ages,Self-harm,Rate,2003,4.6911289618400005,5.65073366608,3.4626227097099997
Deaths,Utah,Male,All Ages,Self-harm,Rate,2003,29.24093134,33.6978541684,16.135157944499998
Deaths,Ecuador,Male,All Ages,Self-harm,Rate,2002,10.289563061199999,12.1011212394,7.40479680138
Deaths,Wyoming,Male,All Ages,Self-harm,Rate,2002,30.8084315397,35.2462853917,19.1068584282
Deaths,North Carolina,Male,All Ages,Self-harm,Rate,2003,21.0091139787,27.850162741299997,18.7007342166
Deaths,Marshall Islands,Male,All Ages,Self-harm,Rate,2000,25.1164242698,33.3115314004,17.4066308729
Deaths,Nicaragua,Male,All Ages,Self-harm,Rate,2003,11.6331844558,13.286316762200002,8.184446237169999
Deaths,Luxembourg,Male,All Ages,Self-harm,Rate,2000,23.6548864098,30.8249922499,21.0350785673
Deaths,Iraq,Male,All Ages,Self-harm,Rate,2002,10.4512363421,13.247730125299999,7.373074674650001
Deaths,Somalia,Male,All Ages,Self-harm,Rate,2003,5.61567328544,9.79532489328,3.3978620637000003
Deaths,South Carolina,Male,All Ages,Self-harm,Rate,2002,21.8308834096,31.1791091959,18.9321198887
Deaths,World Bank Upper Middle Income,Male,All Ages,Self-harm,Rate,2002,18.883088574,20.201800421599998,15.860485756500001
Deaths,Fukui,Male,All Ages,Self-harm,Rate,2002,35.1611338284,39.0531520587,26.5472832292
Deaths,California,Male,All Ages,Self-harm,Rate,2002,16.5919865285,23.310637747399998,14.4912680546
Deaths,Angola,Male,All Ages,Self-harm,Rate,2001,7.2528373228400005,10.0863973863,4.9189862101
Deaths,Samoa,Male,All Ages,Self-harm,Rate,2000,19.9027713792,25.3098464676,13.982580761400001
Deaths,Algeria,Male,All Ages,Self-harm,Rate,2002,4.91968293574,6.9307787878300005,3.79799210209
Deaths,Kuwait,Male,All Ages,Self-harm,Rate,2003,4.01278308661,5.11617531798,2.78663998785
Deaths,Albania,Male,All Ages,Self-harm,Rate,2003,8.16261476649,9.63761955977,6.1357936966899995
Deaths,Fukuoka,Male,All Ages,Self-harm,Rate,2000,39.446936682,42.990232331600005,28.064139446099997
Deaths,Missouri,Male,All Ages,Self-harm,Rate,2001,23.399101354099997,28.4160684062,19.181355484100003
Deaths,Marshall Islands,Male,All Ages,Self-harm,Rate,2002,25.0638566927,33.5931067615,17.5256349999
Deaths,Kagawa,Male,All Ages,Self-harm,Rate,2002,34.7684332777,39.9590223636,28.494329457099997
Deaths,Tabasco,Male,All Ages,Self-harm,Rate,2003,15.7757963629,19.976167601100002,5.50273738338
Deaths,Brunei,Male,All Ages,Self-harm,Rate,2001,5.37999120325,6.83360690662,4.1680571242
Deaths,Latvia,Male,All Ages,Self-harm,Rate,2002,59.95655657659999,71.9244083077,49.4506742972
Deaths,Russia,Male,All Ages,Self-harm,Rate,2001,91.2165408232,109.438697383,65.706449401
Deaths,Guerrero,Male,All Ages,Self-harm,Rate,2002,4.9948570209800005,8.58439348741,3.74626850398
Deaths,Kiribati,Male,All Ages,Self-harm,Rate,2000,35.8556234529,42.7291410618,28.9984000967
Deaths,Vietnam,Male,All Ages,Self-harm,Rate,2000,11.5971965189,15.000797624599999,8.49186602647
Deaths,Western Sub-Saharan Africa,Male,All Ages,Self-harm,Rate,2001,6.106210527250001,8.09008640872,4.9934506988
Deaths,Fukushima,Male,All Ages,Self-harm,Rate,2002,40.021632918600005,44.4810155954,30.9884192473
Deaths,Ōsaka,Male,All Ages,Self-harm,Rate,2002,39.5739157604,43.2930737754,28.315196737999997
Deaths,Benin,Male,All Ages,Self-harm,Rate,2001,10.3783622977,14.0245956449,6.93928001818
Deaths,Hokkaidō,Male,All Ages,Self-harm,Rate,2002,40.194959283,43.7788011375,30.089807614399998
Deaths,Sub-Saharan Africa,Male,All Ages,Self-harm,Rate,2000,9.45773901666,10.8754441551,8.16214850778
Deaths,Guyana,Male,All Ages,Self-harm,Rate,2000,33.1036817918,41.781857185199996,26.984598094800003
Deaths,Cameroon,Male,All Ages,Self-harm,Rate,2002,11.6035292483,15.1204822045,7.98994841288
Deaths,Michigan,Male,All Ages,Self-harm,Rate,2001,20.5609555306,26.279080808200003,18.2432294117
Deaths,Croatia,Male,All Ages,Self-harm,Rate,2003,34.832398769200005,42.5571261508,29.6008381831
Deaths,Tunisia,Male,All Ages,Self-harm,Rate,2001,5.37252136642,7.48015636162,3.89663597945
Deaths,Cote d'Ivoire,Male,All Ages,Self-harm,Rate,2002,13.345862816199999,16.2797418883,10.593495671100001
Deaths,Laos,Male,All Ages,Self-harm,Rate,2003,15.423641081200001,22.027272587,9.31320579115
Deaths,Azerbaijan,Male,All Ages,Self-harm,Rate,2003,5.59900411868,6.63721542424,4.25871180809
Deaths,Thailand,Male,All Ages,Self-harm,Rate,2001,23.522317445,27.5933683636,18.3651054728
Deaths,Wales,Male,All Ages,Self-harm,Rate,2000,17.1771631542,19.8027180704,12.330254659000001
Deaths,Arkansas,Male,All Ages,Self-harm,Rate,2001,26.3969610423,31.0940341853,20.8521544021
Deaths,Congo,Male,All Ages,Self-harm,Rate,2003,9.06467287506,13.8289640015,6.1140871912899994
Deaths,Turkmenistan,Male,All Ages,Self-harm,Rate,2003,19.3245958222,22.4304583978,9.73232233881
Deaths,Western Europe,Male,All Ages,Self-harm,Rate,2000,21.7213082912,27.375633618899997,19.823467909399998
Deaths,Switzerland,Male,All Ages,Self-harm,Rate,2002,30.852970696099998,40.118377309900005,26.827739656699997
Deaths,North Africa and Middle East,Male,All Ages,Self-harm,Rate,2002,6.14300326278,7.835640990939999,5.24247110018
Deaths,Pennsylvania,Male,All Ages,Self-harm,Rate,2003,21.7959330165,27.2096534907,18.9033356762
Deaths,Tlaxcala,Male,All Ages,Self-harm,Rate,2000,4.70718764799,7.27022786545,3.74363484573
Deaths,Alaska,Male,All Ages,Self-harm,Rate,2002,27.0948298047,30.799364510999997,18.4313372799
Deaths,District of Columbia,Male,All Ages,Self-harm,Rate,2002,19.9835933073,49.1065196344,13.553864623800001
Deaths,Shiga,Male,All Ages,Self-harm,Rate,2001,29.8541925287,35.2532400215,24.537754909200004
Deaths,Armenia,Male,All Ages,Self-harm,Rate,2001,7.63358480293,10.6710055745,6.486703747999999
Deaths,Uzbekistan,Male,All Ages,Self-harm,Rate,2001,16.634475409500002,19.4083920806,9.78903174046
Deaths,The Bahamas,Male,All Ages,Self-harm,Rate,2001,4.21959777354,5.02338454532,3.12538655916
Deaths,Norway,Male,All Ages,Self-harm,Rate,2002,19.7356614314,24.794840827100003,17.3427850393
Deaths,England,Male,All Ages,Self-harm,Rate,2001,13.973668725100001,16.2691834042,11.464375043399999
Deaths,Syria,Male,All Ages,Self-harm,Rate,2001,2.99392782589,3.86118378887,2.49767126969
Deaths,Europe & Central Asia - WB,Male,All Ages,Self-harm,Rate,2003,35.7401153383,42.386137344,29.317733786100003
Deaths,Uruguay,Male,All Ages,Self-harm,Rate,2003,29.2146147309,32.4549282926,20.5228115783
Deaths,Philippines,Male,All Ages,Self-harm,Rate,2002,7.414048610030001,14.180942740899999,5.71185797401
Deaths,Okinawa,Male,All Ages,Self-harm,Rate,2001,41.2729978069,45.4966587443,27.6267552073
Deaths,South East England,Male,All Ages,Self-harm,Rate,2001,13.2875938439,15.4154133133,10.711783351600001
